Overall
raceAsian,70.6014686909527
raceCaucasian,847.606672039938
raceHispanic,174.501999894377
raceMissing,167.010178258543
raceOther,145.49662782091
genderMale,1095.34829332078
age[30-60),546.684070182343
age[60-100),554.424056522883
admission_typeEmergency,603.501739459093
admission_typeNewborn,2.08471286366103
admission_typeNot_Available,221.201796247009
admission_typeNot_Mapped,32.3609204875945
admission_typeNULL,254.584682016828
admission_typeTrauma_Center,0.895753608652772
admission_typeUrgent,558.376773019982
discharge_dispositionTo_home,734.896116789268
admission_sourceOtherwise,322.357708282627
admission_sourcePhysician/Clinical_Referal,587.854727207738
time_in_hospital,3095.4234175185
medical_specialtyFamily/GeneralPractice,427.90702313214
medical_specialtyInternalMedicine,508.749926742681
medical_specialtyMissing,738.915580847329
medical_specialtyOther,600.793593052574
medical_specialtySurgery,276.97628438312
num_lab_procedures,5925.81097993506
num_procedures,1935.60436818262
num_medications,4782.79978493836
num_inpatient,9719.86696957768
diag_1Diab.,422.698283423241
diag_1Diges.,532.892405143596
diag_1Geni.,385.108862664018
diag_1Inj.,410.063879142409
diag_1Musc.,280.664345930008
diag_1Neop.,207.077304142656
diag_1Other,720.657971927524
diag_1Resp.,603.450128838837
diag_2Diab.,608.298851476375
diag_2Diges.,333.595673715788
diag_2Geni.,540.927723274379
diag_2Inj.,204.685592735059
diag_2Musc.,169.075824604754
diag_2Neop.,225.971329718546
diag_2Other,886.657224075249
diag_2Resp.,598.201602110248
diag_3Diab.,723.167176961986
diag_3Diges.,353.27925325734
diag_3Geni.,469.971103941907
diag_3Inj.,190.1816950359
diag_3Musc.,193.715885022657
diag_3Neop.,177.982473919743
diag_3Other,919.197344971172
diag_3Resp.,505.73510922525
num_diagnoses,2140.46630526418
max_glu_serumG300,92.1185153931618
max_glu_serumNone,159.758871912015
max_glu_serumNorm,111.500779481797
A1Cresult>8,367.062516914114
A1CresultNone,562.033470882292
A1CresultNorm,298.29624130216
metforminNo,447.694812599122
metforminSteady,428.543208004021
metforminUp,87.2513991882413
repaglinideNo,117.196403204234
repaglinideSteady,111.358119524504
repaglinideUp,13.4959900772813
glimepirideNo,265.451413105518
glimepirideSteady,252.742990171829
glimepirideUp,35.7017052526184
glipizideNo,440.078083644638
glipizideSteady,421.129944263548
glipizideUp,80.2298328220352
glyburideNo,396.963132101887
glyburideSteady,375.847390797206
glyburideUp,85.1537285505997
pioglitazoneNo,329.786945151332
pioglitazoneSteady,321.764438053314
pioglitazoneUp,31.299706534359
rosiglitazoneNo,290.335244657871
rosiglitazoneSteady,291.340013916084
rosiglitazoneUp,19.4454492624249
insulinNo,564.746353656953
insulinSteady,623.286799388815
insulinUp,456.768674918888
changeNo,659.465042614023
diabetesMedYes,345.397289924314
